,question,answer,img_id,type
1217,màu của chiếc ghế dài là gì,màu xanh dương,10346,2
1218,con mèo trắng cuộn tròn ở đâu,chậu,164094,3
1219,bó hoa tươi trong kem cái gì,lọ cắm hoa,366630,0
1220,có bao nhiêu con bò đang đi dạo trên bãi cỏ cao,năm,161499,1
1221,cái gì đang đỗ tại bến xe buýt,xe buýt,498274,0
1222,những gì đang chờ người lái đến,con ngựa,495491,0
1223,hai người phụ nữ đang đặt bánh nướng ở đâu,lò vi sóng,533619,3
1224,những gì chờ đợi để đi du lịch với những chiếc vali hàng đầu,gấu,462953,0
1225,nơi nào ba con ngựa vằn nằm dưới bóng râm của hai chiếc ô khổng lồ,vườn bách thú,185448,3
1226,những gì đang nuôi và chiến đấu,gấu,449856,0
1227,những gì đang đứng trên góc phố,con bò,334555,0
1228,đứa trẻ đang ở đâu,cái ghế,448843,3
1229,ngủ trên giường là gì,con mèo,541053,0
1230,người phụ nữ ôm mặt cái gì,hươu cao cổ,470714,0
1231,màu của tòa án là gì,màu tía,457207,2
1232,màu sắc của cây cột là gì,màu vàng,553184,2
1233,những gì đang treo trên cành cây,xe đạp,561928,0
1234,hai người phụ nữ đứng và nói chuyện ở đâu,cửa hàng,432349,3
1235,con chim nhỏ màu đỏ ở đâu,cửa sổ,267498,3
1236,màu của xe tải là gì,màu xanh dương,17817,2
1237,có bao nhiêu người với vali đang đi bộ xuống phố,ba,446971,1
1238,màu của con chó là gì,màu đen,23594,2
1239,những gì bị kẹt trong giao thông,xe buýt,403657,0
1240,màu của túi là gì,màu đỏ,308119,2
1241,những gì đang đi gần một tòa nhà,ngựa rằn,446459,0
1242,những gì gắn trên tường của một tòa nhà bằng đá,đồng hồ,413497,0
1243,có bao nhiêu đứa trẻ ngồi gần nhau trên một chiếc ghế dài,ba,444945,1
1244,những gì lặng lẽ nhìn con chim ở một bộ nạp,con mèo,434035,0
1245,con mèo đang đi trên ván sàn bụi bặm ở đâu,nhà ở,489606,3
1246,hai con ngựa vằn ăn những gì nhau trong một khu vực mở,bãi cỏ,392260,0
1247,màu của quả bóng là gì,màu xanh lá,445355,2
1248,hai con chó đang chạy ở đâu với người đàn ông trên ván trượt,đường phố,463044,3
1249,màu của dấu hiệu là gì,màu vàng,312344,2
1250,những gì đang đi xuống một con đường thành phố với những người lái xe phụ nữ,xe máy,487688,0
1251,màu của thức ăn là gì,màu trắng,364549,2
1252,đỗ gì trên đường phố vào ban đêm,xe ô tô,511583,0
1253,có bao nhiêu người đàn ông đang làm việc trong nhà bếp thương mại để dọn dẹp và chuẩn bị thức ăn,ba,525180,1
1254,màu sắc của đôi giày là gì,màu xanh dương,490689,2
1255,những gì đang chơi trên cánh đồng xanh,con voi,530407,0
1256,những gì đang nằm trong ngưỡng cửa sổ bên cạnh một bức màn,con mèo,424545,0
1257,màu của áo là gì,màu nâu,302932,2
1258,những gì đang được đưa vào trưng bày,điện thoại,556648,0
1259,hai đứa trẻ đang nằm ở đâu,giường,119263,3
1260,màu của chiếc xe là gì,màu vàng,520049,2
1261,có bao nhiêu con ngựa đang đứng cạnh một con sông có cỏ cao phía sau họ,hai,330729,1
1262,những gì đang chạy trên một cánh đồng trong một khu vực cỏ,con bò,337446,0
1263,màu của xe buýt là gì,màu đỏ,573485,2
1264,một số người và ký hiệu gì hai con ngựa đang kéo người trong xe,xe đạp,515303,0
1265,bồn vệ sinh trắng ở đâu,nhà vệ sinh,110873,3
1266,có bao nhiêu người đang sử dụng máy tính xách tay trong một quán cà phê,hai,476065,1
1267,có bao nhiêu máy bay đang hình thành trên bầu trời,sáu,250241,1
1268,màu của chiếc ô là gì,màu tía,479593,2
1269,có bao nhiêu người đi dạo qua công viên với những chiếc ghế dài và một sân chơi,hai,413404,1
1270,màu của bảng là gì,màu nâu,208805,2
1271,màu của quần jean là gì,màu xanh dương,337663,2
1272,cái gì đang ngồi trên quầy cạnh chậu,chuối,347568,0
1273,có bao nhiêu con hươu cao cổ đang đứng cùng nhau ở sở thú,bốn,229647,1
1274,màu của áo là gì,màu xám,346617,2
1275,bao nhiêu con ngựa nằm xuống trong khi một con khác đứng gần đó trên một bãi cát ven biển,một,33649,1
1276,màu của đồng hồ là gì,màu đen,101675,2
1277,màu của ô cửa là gì,màu đỏ,70600,2
1278,hai tàu dừng lại ở đâu,trạm,446199,3
1279,những gì đỗ trên đường đối diện với xe,xe máy,538792,0
1280,cậu bé cầm gậy bóng chày ở đâu,sân,10319,3
1281,cái gì đang đỗ trong bụi bẩn bên cạnh cây,xe tải,475042,0
1282,có bao nhiêu con ngựa vằn đang tụ tập quanh mặt nước dưới lều,bốn,278793,1
1283,những gì trong bệnh viện rundown trống rỗng,giường,546649,0
1284,có bao nhiêu máy bay xếp hàng trong đội hình y,tám,490998,1
1285,người đàn ông với mái tóc đen trông ở đâu trong khi cầm bàn chải đánh răng,gương,488240,3
1286,cái gì đang cất cánh từ đường băng,máy bay,378859,0
1287,những gì chạy qua tuyết trong một cánh đồng trống,con cừu,381786,0
1288,người thả gì,diều,470658,0
1289,có bao nhiêu phụ nữ trẻ đang ở trên giường,ba,112706,1
1290,những gì đang ngồi đậu bên đường gần mọi người,xe máy,359451,0
1291,xe đạp đậu trên vỉa hè bị mất bánh trước,xe tay ga,370596,0
1292,chuối và kiwi trong bức ảnh gọi là gì,hoa quả,581781,0
1293,nhóm nhân viên văn phòng khoe gì,máy tính,365626,0
1294,cái gì ở bàn trước cửa sổ,máy vi tính,521995,0
1295,một số con hươu cao cổ rất dễ thương có bao nhiêu cái đứng hơn con khác,một,123180,1
1296,màu của màn là gì,màu trắng,330770,2
1297,bồ vệ sinh nằm ở đâu,phòng tắm,212074,3
1298,những gì đặt ra nhìn ra cửa sổ,hươu cao cổ,442661,0
1299,những con ngựa vằn nằm ở đâu,vườn bách thú,442793,3
1300,màu sắc của tấm là gì,màu trắng,393760,2
1301,cái gì đang đi trên đất,con voi,477389,0
1302,một người phụ nữ lớn tuổi đang rán một số bánh rán ở đâu,chảo,487349,3
1303,màu của chiếc xe là gì,màu trắng,274022,2
1304,"điều gì làm từ rau, cà chua và gia vị",bữa ăn,335733,0
1305,màu của xe đạp là gì,màu xanh lá,414647,2
1306,những gì đang đứng trên mặt đất,con chim,509719,0
1307,màu của chiếc ô là gì,màu đỏ,416690,2
1308,những gì bên cạnh một nhà thờ nhỏ màu trắng,đồng hồ,414340,0
1309,một người phụ nữ đang ăn một bữa ăn ở đâu,quán ăn,277857,3
1310,những gì nằm ở phía đất nước trên đường ray tàu vắng,tàu hỏa,411215,0
1311,màu của bông hoa là gì,màu trắng,239052,2
1312,màu của chiếc nơ là gì,màu vàng,464809,2
1313,người đang nằm ở đâu,giường,35672,3
1314,có bao nhiêu túi hành lý ngồi trên sàn nhà,năm,282790,1
1315,những gì bay trên bầu trời đầy mây,máy bay,532338,0
1316,có bao nhiêu bộ điều khiển khác nhau trong hộp điều khiển đi văng và một người,bốn,400161,1
1317,người phụ nữ nhìn ở đâu,gương,224938,3
1318,màu của chiếc giường là gì,màu vàng,468867,2
1319,hai người phụ nữ đeo kính đang ăn gì,pizza,466838,0
1320,và ăn những gì tại sở thú với những con voi khác đằng sau anh ta,bãi cỏ,411043,0
1321,những gì được bao phủ trong phô mai trên đỉnh của một tấm,con chó,451598,0
1322,những gì đang lái xe xuống phố,xe buýt,533408,0
1323,một chiếc máy bay chiến tranh cũ đang ở đâu,ga-ra,423749,3
1324,xây dựng gạch lớn đang diễn ra là gì,đồng hồ,547440,0
1325,màu của bề mặt là gì,màu đen,495502,2
1326,bao nhiêu thanh niên chen chúc trong phòng tắm đang vui vẻ đánh răng,bốn,207467,1
1327,màu của nền là gì,màu cam,289223,2
1328,có bao nhiêu cô gái mặc áo sơ mi xanh lá chanh đang dựa vào một chiếc máy bay động cơ nhỏ,hai,234162,1
1329,những gì treo bên cạnh lò pizza,mái chèo,533281,0
1330,người đàn ông đang ăn một cái gì rắc ửng hồng,donut,447736,0
1331,người phụ nữ đang làm việc ở đâu,phòng bếp,391213,3
1332,những gì nằm ở dưới cùng của các bước,đi văng,512223,0
1333,những gì đang chơi trên băng,gấu,499104,0
1334,ngồi trên một chiếc ghế nhỏ làm bằng gỗ,con chó,461156,0
1335,màu của dấu hiệu là gì,màu đỏ,275037,2
1336,màu sắc của đừng kẻ ngang là gì,màu cam,469595,2
1337,màu sắc của bông hoa là gì,màu trắng,319612,2
1338,màu của máy ảnh là gì,màu đỏ,185209,2
1339,màu của nhà vệ sinh là gì,màu trắng,274356,2
1340,người đàn ông và hai phụ nữ ở đâu,phòng bếp,466890,3
1341,màu của sứ là gì,màu trắng,532525,2
1342,con mèo nằm ở đâu,chậu,501523,3
1343,những gì tình yêu để đi xe với đầu cửa sổ xe hơi,con chó,432120,0
1344,thức ăn được nấu ở đâu,chảo,277907,3
1345,có bao nhiêu con gấu nhồi bông lớn đang ngồi trên ghế trong một căn phòng,hai,443916,1
1346,chàng trai trẻ đang mặc đồ màu đen cười ở đâu,phòng bếp,321633,3
1347,có bao nhiêu người đi bộ qua sân của một tòa nhà lớn,bốn,79588,1
1348,màu của áo là gì,màu xanh dương,201655,2
1349,những gì nằm trên bề mặt bởi một tấm gương,điện thoại,511403,0
1350,có bao nhiêu con ngựa vằn trên cánh đồng với cây và cỏ,ba,504635,1
1351,người đang nằm ở đâu,giường,130851,3
1352,tàu nào đang kéo vào nhà ga,đường sắt,372087,0
1353,màu của đồng cỏ là gì,màu xanh lá,395050,2
1354,màu của chiếc ô là gì,màu cam,104792,2
1355,màu của tường là gì,màu đen,181104,2
1356,những con bò bị xiềng xích ở đâu,chuồng trại,232701,3
1357,màu của nước ép là gì,màu cam,44569,2
1358,có bao nhiêu đứa trẻ chơi với đĩa bay vào một ngày nắng đẹp,năm,70258,1
1359,một số rau thái lát nằm ở đâu,bát,316514,3
1360,màu của con bò là gì,màu đen,19755,2
1361,có bao nhiêu cậu bé đang trượt tuyết trong tuyết một mình,một,571750,1
1362,bông cải xanh và xúc xích ở đâu,món ăn,490118,3
1363,màu của ghế là gì,màu đen,348290,2
1364,con mèo đang ngồi ở đâu,chậu,426690,3
1365,những gì chứa đầy với các loại bánh ngọt mờ khác nhau,hộp,472803,0
1366,người đàn ông đang chụp ảnh mình ở đâu,gương,235609,3
1367,"những gì mở tiết lộ nhà vệ sinh, bồn rửa và tủ treo",cửa,416745,0
1368,một bếp trắng và những gì,cửa sổ,545101,0
1369,một chiếc bàn nhỏ nằm ở đâu,phòng,275980,3
1370,một số động vật được nhìn thấy ở đâu,cửa tiệm,200133,3
1371,màu tóc là gì,màu đen,204919,2
1372,có bao nhiêu con ngựa vằn đang đứng gặm cỏ trên cánh đồng,năm,268938,1
1373,tay cầm bao nhiêu chiếc bánh rán khác nhau trên một chiếc túi màu trắng,ba,499122,1
1374,màu của xe buýt là gì,màu xanh lá,257013,2
1375,đang mua sắm gì khi ngồi trên một chiếc ghế dài màu xanh,túi,532463,0
1376,con mèo đang nằm ở đâu,chậu,426690,3
1377,lối đi trong vách tắm kính ở đâu,phòng tắm,361858,3
1378,có bao nhiêu màn hình được ghép lại với nhau làm màn hình,ba,433277,1
1379,màu của xe là gì,màu vàng,74179,2
1380,màu của chiếc cặp là gì,màu vàng,260167,2
1381,màu của nhà vệ sinh là gì,màu trắng,131547,2
1382,hotdog được chứa ở đâu,hộp,430533,3
1383,những gì dừng lại để trả phí đỗ xe cho phụ nữ,xe ô tô,418701,0
1384,những gì đang đứng với nhau khi họ uống nước,ngựa vằn,448599,0
1385,cái gì đang đậu trước nhà ga,xe tải,478386,0
1386,màu của tường là gì,màu trắng,357272,2
1387,có gì trên bãi biển,diều,483311,0
1388,người đàn ông trẻ mỉm cười ở đâu,cái ghế,263687,3
1389,có bao nhiêu con chim nhỏ đang ngồi trên mỏm đá,hai,444893,1
1390,những gì bừa bộn với giấy và vật và máy tính xách tay trên,cái bàn,444682,0
1391,những gì được bao phủ bởi những mảnh vải chắp vá đầy màu sắc,băng ghế,350607,0
1392,pizza ngồi ở đâu,hộp,88173,3
1393,những gì đang ngồi cùng nhau trên một chiếc giường trên giường,con chó,550713,0
1394,có bao nhiêu con cừu đang chăn thả cùng nhau,năm,477828,1
1395,những gì nằm trên bảng buffet,sandwich,448923,0
1396,cô gái đang giữ một mote wii ở đâu,nhà ở,333157,3
1397,những gì đang nằm trên cỏ trong khi một cái khác đứng bên một hàng rào và với đầu phía sau một cái cây,hươu cao cổ,515962,0
1398,có bao nhiêu người đang nhìn vào điện thoại di động,bốn,27610,1
1399,màu của xe tải là gì,màu đỏ,109738,2
1400,những gì với giường đôi như một chiếc ghế hoa hồng,phòng,384375,0
1401,máy tính xách tay và đèn bàn nằm ở đâu,phòng,264363,3
1402,màu của chiếc ô là gì,màu cam,214460,2
1403,những gì được bao phủ bởi những bông hoa màu hồng,bánh,447765,0
1404,màu sắc của bông hoa là gì,màu tía,332723,2
1405,nơi nào làm bánh sô cô la ba tầng,cửa tiệm,36544,3
1406,cái gì bên cạnh lề đường lúc hoàng hôn,xe buýt,354229,0
1407,gấu bắc cực đang ở đâu,vườn bách thú,472181,3
1408,những gì có những con chó nóng và khoai tây chiên với đồ uống,cái mâm,397734,0
1409,những gì được neo đậu tại bến tàu bằng dây thừng,con thuyền,399538,0
1410,màu của chiếc đĩa là gì,màu trắng,377609,2
