,question,answer,img_id,type
2892,có bao nhiêu con hươu cao cổ kiếm ăn từ một cái giỏ trên cao trong một cái chuồng có tường bao quanh,năm,392015,1
2893,hai người phụ nữ giữ gì trong khi chờ đợi để băng qua đường trong một thành phố,chiếc ô,413689,0
2894,những gì đang di chuyển dọc theo đường phố,xe cộ,525542,0
2895,màu của chiếc ô là gì,màu cam,386154,2
2896,có bao nhiêu con ngựa nâu gặm cỏ trên cánh đồng bên cạnh một cái cây,hai,134034,1
2897,màu của dấu là gì,màu đỏ,362278,2
2898,màu của phòng tắm là gì,màu trắng,281713,2
2899,xe tay ga đang đậu ở đâu,cửa sổ,246923,3
2900,màu của ngôi nhà là gì,màu vàng,332352,2
2901,màu sắc của đừng kẻ ngang là gì,màu cam,469595,2
2902,những gì được trang trí cho kỳ nghỉ đông và có tháp đồng hồ mộc mạc,phòng,381699,0
2903,đỗ đỗ trong một số hàng,máy bay,385625,0
2904,"những gì có bức tường màu vàng, lò sưởi màu đen với chiếc ghế làm tâm điểm",phòng,566012,0
2905,những gì đỗ ở giữa một đường phố phủ một miếng vải,xe đạp,390348,0
2906,có bao nhiêu người cùng nhau tạo dáng trên sàn nhảy,ba,4684,1
2907,những gì lấy nhánh cây với mỏ của nó,con vẹt,537301,0
2908,màu của nước sốt là gì,màu đỏ,359479,2
2909,người đàn ông đang đi bộ bên ngoài gần xe buýt và tòa nhà ở đâu,đường,237064,3
2910,những gì kéo vào điểm dừng cuối cùng của một trạm,tàu hỏa,530261,0
2911,hai con chó nằm ở đâu,giường,210958,3
2912,màu của lái xe là gì,màu đỏ,42529,2
2913,những gì đang đi trên đường ray,tàu hỏa,484225,0
2914,có bao nhiêu hươu cao cổ trong cánh đồng với cây và cỏ ngắn,hai,530772,1
2915,màu của dấu hiệu là gì,màu xanh lá,526701,2
2916,có bao nhiêu đĩa bánh pizza xếp thành một hàng,bốn,510564,1
2917,màu của áo là gì,màu xanh dương,470915,2
2918,những gì chứa đầy rau và thịt ngồi trên một cái bọc bạc,sandwich,494747,0
2919,con mèo lớn đang nằm ở đâu,giường,403144,3
2920,những gì đang đi bên cạnh bức tường đá,hươu cao cổ,442614,0
2921,màu của máy bay là gì,màu trắng,549404,2
2922,những gì ăn bên cạnh ngựa vằn trong số một số tảng đá,hươu cao cổ,433243,0
2923,người phụ nữ ném một chiếc dĩa nhựa màu xanh trên cỏ xanh được bao phủ là gì,đồi,438989,0
2924,những gì đang chăn thả trên một cánh đồng mở,con bò,489588,0
2925,những gì đỗ ở phía trước của một phụ trách bên đường,xe ô tô,543043,0
2926,có bao nhiêu người đàn ông đang ngồi trên bàn với hai chiếc pizza lớn,hai,110934,1
2927,xe bán tải đang chở một chiếc xe tải nhỏ hơn ở đâu,giường,469658,3
2928,cái gì ngập một phần trong nước,con voi,510154,0
2929,bánh hotdog được gói ở đâu,giấy bạc,413358,3
2930,màu của con bò là gì,màu đen,424160,2
2931,màu của dĩa nhựa là gì,màu tía,416484,2
2932,màu của con ngựa là gì,màu trắng,468086,2
2933,những gì đang đi xuống các đường ray ở hai bên đường,xe lửa,481928,0
2934,những gì đang đứng cạnh nhau trong một bao vây,ngựa vằn,465095,0
2935,những gì đang di chuyển xung quanh  một con đờng uốn cong,xe ô tô,580829,0
2936,màu của lá là gì,màu xanh lá,333216,2
2937,con mèo đen đang ngồi ở đâu,chậu,447885,3
2938,màu sắc của xe máy là gì,màu xanh lá,365138,2
2939,cái gì trong bồn tắm trong một phòng tắm nhỏ,cái ghế,532126,0
2940,những gì đang vượt qua nhau trong một cánh đồng mở,xe lửa,462244,0
2941,màu của con ngựa là gì,màu nâu,318225,2
2942,khung cảnh cho thấy mọi người ở đâu,đường phố,488432,3
2943,màu của xe máy là gì,màu đỏ,301527,2
2944,có bao nhiêu cảnh sát trong một đám đông với những chiếc xe máy đầy màu sắc,ba,356263,1
2945,có bao nhiêu đứa trẻ đang chơi trò chơi video trong khi đứng,bốn,116286,1
2946,màu của ghế là gì,màu tía,386029,2
2947,tủ lạnh bằng thép không gỉ ở đâu,phòng bếp,265331,3
2948,những gì đang gặm cỏ trong khi đứng cạnh hàng rào,con ngựa,464633,0
2949,những gì trên tờ bánh quy gần máy làm bánh rán,donut,524535,0
2950,một bộ giường mới nằm ở đâu,phòng ngủ,309521,3
2951,con mèo đang nằm ở đâu,vali,96517,3
2952,pizza dứa được nấu ở đâu,chảo,300396,3
2953,màu sắc của váy là gì,màu trắng,101215,2
2954,có bao nhiêu người trong phòng khách đang chơi nintendo wii,hai,199721,1
2955,cô dâu và chú rể đã cắt cái gì,bánh,350679,0
2956,màu của áo là gì,màu đen,220463,2
2957,bao nhiêu người trượt tuyết trong trang phục trượt tuyết trò chuyện trên tuyết,hai,498706,1
2958,nhiều người ở đâu,sân bay,62778,3
2959,người đàn ông chụp ảnh ở đâu,gương,312877,3
2960,những gì trong nồi nước sôi,cà rốt,459749,0
2961,hai bông hoa màu tím ở đâu,lọ cắm hoa,374677,3
2962,những gì đỗ trên đường phố với một vài người xung quanh nó,xe buýt,447569,0
2963,con mèo nằm ở đâu,vali,97156,3
2964,cái gì đang ngồi trên bờ biển,con thuyền,354744,0
2965,có bao nhiêu phụ nữ đang ngồi trên bàn với đĩa thức ăn,ba,117636,1
2966,người đang đeo kính và cà vạt ở đâu,xe ô tô,562155,3
2967,màu của quần là gì,màu vàng,304614,2
2968,con mèo đang tận hưởng một giấc ngủ ngắn ở đâu,cái ghế,2988,3
2969,những gì đang bay trên bầu trời theo một đường thẳng,máy bay,353964,0
2970,màu của chiếc bình là gì,màu xanh lá,264969,2
2971,người trượt ván đang biểu diễn một mánh khóe ở đâu,tòa nhà,114703,3
2972,màu sắc của tấm là gì,màu xanh dương,165927,2
2973,có bao nhiêu con hươu cao cổ đứng trước hoàng hôn,bốn,517879,1
2974,những gì đang bay trên cao một số cây,máy bay,474788,0
2975,cái gì đậu bên đường,xe tải,350084,0
2976,ngồi trên một chiếc ghế nhỏ làm bằng gỗ,con chó,461156,0
2977,con mèo đen trắng ngồi ở đâu,thùng chứa,435583,3
2978,người đang nhìn lên gì có một tảng băng phủ đầy dấu vết động vật tươi sống trên đó,đồi,464207,0
2979,những gì nằm giữa các khu vực thảm thực vật,tàu hỏa,519338,0
2980,người đang buộc những gì xung quanh cổ một cô gái,cà vạt,450075,0
2981,có bao nhiêu người đàn ông đứng trên núi cầm ván trượt tuyết,ba,209357,1
2982,có bao nhiêu chiếc bánh pizza với bông cải xanh và cà chua và các thành phần khác,hai,218886,1
2983,các loại thảo mộc đã sắp xếp ở đâu,đĩa ăn,264697,3
2984,những gì mới được tạo thành,giường,376718,0
2985,giường và ghế ở đâu,phòng,265908,3
2986,có bao nhiêu con cừu đang đứng cách xa những con khác,một,265573,1
2987,những gì chuyển vùng trên sân trong ngày,con voi,415434,0
2988,người đàn ông đang chơi game ở đâu,văn phòng,507471,3
2989,màu của gấu là gì,màu đen,309660,2
2990,những gì đang trên đường đua của nó và sẵn sàng rời khỏi kho,tàu hỏa,528404,0
2991,màu của con chim là gì,màu tía,189306,2
2992,những gì bên cạnh một vài bản nhạc trống,tàu hỏa,428168,0
2993,cái gì đang nằm trên bàn phím của máy tính xách tay,con mèo,357805,0
2994,nhà vệ sinh ngồi ở đâu,chậu,325310,3
2995,màu của chăn là gì,màu trắng,104482,2
2996,người ở đâu trong khi một số cờ giữ và một người đàn ông đang chụp ảnh,đường phố,314092,3
2997,những gì theo dõi với tàu trên đường ray xa,tàu hỏa,558421,0
2998,hai người phụ nữ lấy những gì với điện thoại của họ,những bức ảnh,493751,0
2999,những gì đỗ gần tòa nhà gần xe đẩy,xe buýt,577036,0
3000,màu sắc của người an ủi là gì,màu trắng,19146,2
3001,con chó nhỏ đang ở đâu,lò vi sóng,87338,3
3002,cái gì trông giống như họ đang ôm nhau,gấu,532985,0
3003,màu của ghế là gì,màu trắng,120399,2
3004,nhà vệ sinh bẩn màu trắng nằm ở đâu,phòng tắm,479720,3
3005,những gì đang bay hình thành trên bầu trời có mây mù một phần,máy bay,504378,0
3006,những gì đặt với pizza trên bàn màu cam,đĩa,485288,0
3007,có bao nhiêu người đàn ông trưởng thành đang chơi wii cùng nhau trong phòng khách,hai,541721,1
3008,cái gì đang ngồi bên cạnh hai cái quầy,lò vi sóng,533978,0
3009,cái gì đậu trên đường bên cạnh mặt nước,phương tiện giao thông,374485,0
3010,màu của dĩa nhựa là gì,màu tía,206636,2
3011,màu của túi là gì,màu đen,110250,2
3012,màu sắc của lá cờ là gì,màu cam,476080,2
3013,cặp bò nằm ở đâu,chuồng,307206,3
3014,màu của áo len là gì,màu xám,272876,2
3015,kích thước trung bình trên một đĩa trắng,pizza,409239,0
3016,con mèo đen đang nằm ở đâu,cái ghế,88082,3
3017,những gì được hiển thị bên cạnh nhau,giường,345068,0
3018,hai con cái đang cầm cái gì mà cắn một miếng,donut,341973,0
3019,người đàn ông trong một chiếc áo khoác giữ những gì,chuối,414736,0
3020,màu của lá là gì,màu xanh lá,108920,2
3021,màu của vali là gì,màu tía,180713,2
3022,màu của con cừu là gì,màu xám,573961,2
3023,màu của dấu hiệu là gì,màu đỏ,2951,2
3024,những gì đang nằm trong cỏ xanh với một chiếc dĩa nhựa màu đỏ,con chó,408008,0
3025,"có bao nhiêu cặp đôi đang đi bộ dưới mưa, cầm ô che mưa",hai,36598,1
3026,màu của lửa là gì,màu vàng,477831,2
3027,những gì đang nằm xuống một món đồ chơi màu xanh giữa hai chân của mình,con chó,463670,0
3028,cái gì đang ngồi trên quầy bếp màu trắng,cái lọ,521542,0
3029,những gì đang ngồi trên một cái bàn được nối với trạm nối,máy ảnh,458810,0
3030,có bao nhiêu chiếc bánh pizza chưa cắt trên bàn,hai,218886,1
3031,những gì đang kéo một cái cày trong khi một người đàn ông theo sau,con ngựa,384496,0
3032,có bao nhiêu con chim đang nhìn nhau trên một tảng đá phủ đầy rêu,hai,275932,1
3033,có bao nhiêu con mòng biển trong vùng nước đầm lầy và một con đang bay,một,546296,1
3034,người giữ những gì với việc lấp đầy trước một sân khấu,donut,468866,0
3035,màu của con cừu là gì,màu đen,525589,2
3036,cận cảnh sự gia tăng ở đâu,lọ cắm hoa,32704,3
3037,đang ngồi trong bếp cái gì vậy,tủ đá,554523,0
3038,biển báo màu vàng báo rẽ phía trước ở đâu,đường bộ,346456,3
3039,màu của tường là gì,màu đỏ,474732,2
3040,những gì đỗ trong đồng cỏ,xe buýt,479556,0
3041,người đàn ông đang làm việc chạm khắc một cây gậy bóng chày ở đâu,cửa tiệm,114561,3
3042,những gì đang ăn ngoài đất trong một khu vực hẻo lánh,con voi,463751,0
3043,bánh pizza có bao nhiêu quả trứng luộc với nhiều thành phần trên đó,ba,388945,1
3044,có bao nhiêu người đang chơi trò chơi wii trên một chiếc tivi lớn,bốn,335758,1
3045,hoa hướng dương lớn được hiển thị ở đâu,lọ cắm hoa,457261,3
3046,màu sắc của chiếc váy là gì,màu tía,243657,2
3047,một bếp trắng và những gì,cửa sổ,545101,0
3048,"có bao nhiêu người đang đi dạo trên bãi biển, với một người mang theo ván lướt sóng",hai,159738,1
3049,những gì chăn thả cỏ trong bao vây của họ,ngựa rằn,444982,0
3050,màu của thân cây là gì,màu xanh dương,252868,2
3051,có bao nhiêu bông hoa riêng lẻ trong một cái bình,ba,146997,1
3052,bông hoa đẹp màu đỏ nằm ở đâu,lọ cắm hoa,156915,3
3053,màu của nhà vệ sinh là gì,màu trắng,210322,2
3054,màu của xe buýt là gì,màu xanh lá,118989,2
3055,có bao nhiêu máy tính xách tay đặt cạnh nhau trên một cái bàn,hai,374333,1
3056,cái gì đang nhìn trên một bức tường đá ngắn,con ngựa,496081,0
3057,có bao nhiêu con ngựa đang đứng cạnh một con sông có cỏ cao phía sau họ,hai,330729,1
3058,có bao nhiêu chiếc vali màu hồng đứng thẳng trước cửa sổ,ba,125298,1
3059,màu của lá là gì,màu xanh lá,401235,2
3060,đâu là dấu hiệu cảnh báo màu cam ám chỉ dầu thô,đường phố,171806,3
3061,người đàn ông trung niên râu ôm ấp những gì,gấu,566529,0
3062,hai đầu bếp bắt đầu công việc chuẩn bị ở đâu,quán ăn,570951,3
3063,người đàn ông không mặc áo đang nướng cái gì vậy,thịt,373075,0
3064,màu của dĩa nhựa là gì,màu xanh lá,518052,2
3065,một nhà bếp cũ với ngọn truy cập bừa bộn nhưng trống rỗng những gì,chậu,384213,0
3066,màu của chiếc đĩa là gì,màu trắng,118022,2
3067,màu của cỏ khô là gì,màu xanh lá,520422,2
3068,người phụ nữ xinh đẹp ăn gì,pizza,524627,0
3069,màu sắc của đồng phục là gì,màu đỏ,66444,2
3070,những gì vẽ ba màu khác nhau,vòi,469803,0
3071,cái gì đang túm tụm quanh bồn cỏ,ngựa vằn,367329,0
3072,những gì đang cất cánh vào bầu trời vàng,máy bay,480223,0
3073,có bao nhiêu người trượt tuyết bên cạnh một người đang đeo ván trượt,bốn,206932,1
3074,cái gì làm rung cơ thể anh ấy với một quả bóng trong miệng trong khi đám đông nhìn vào,con chó,337525,0
3075,gấu bông nâu đang ngồi ở đâu,cái ghế,357095,3
3076,trái cây chồng chất ở đâu,cửa hàng,498919,3
3077,những gì đang được lưu trữ trong lối đi hẹp,xe đạp,570834,0
3078,những gì ăn cây xanh trong rừng,con ngựa,457097,0
3079,màu sắc của kéo là gì,màu tía,226055,2
3080,màu của cỏ là gì,màu xanh lá,378628,2
3081,màu của con chó là gì,màu đen,383658,2
3082,những gì đang nằm giữa những con vật nhồi bông,con mèo,434996,0
3083,"những gì đứng đầu với nấm, bông cải xanh, hành tây và phô mai",pizza,549224,0
